cuadro,titulo,fila,departamento,columna,valor,unidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Artigas,Centros SPE 24 horas,53.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Artigas,Centros Atención Tiempo Parcial y Atención en la Comunidad,95.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Artigas,Total depto,148.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Canelones,Centros SPE 24 horas,78.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Canelones,Centros Atención Tiempo Parcial y Atención en la Comunidad,258.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Canelones,Total depto,336.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Cerro Largo,Centros SPE 24 horas,116.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad,24.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Cerro Largo,Total depto,140.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Colonia,Centros SPE 24 horas,8.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Colonia,Centros Atención Tiempo Parcial y Atención en la Comunidad,71.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Colonia,Total depto,79.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Durazno,Centros SPE 24 horas,68.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Durazno,Centros Atención Tiempo Parcial y Atención en la Comunidad,77.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Durazno,Total depto,145.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Flores,Centros SPE 24 horas,46.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Flores,Centros Atención Tiempo Parcial y Atención en la Comunidad,35.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Flores,Total depto,81.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Florida,Centros SPE 24 horas,100.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Florida,Centros Atención Tiempo Parcial y Atención en la Comunidad,19.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Florida,Total depto,119.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Lavalleja,Centros SPE 24 horas,25.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Lavalleja,Centros Atención Tiempo Parcial y Atención en la Comunidad,15.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Lavalleja,Total depto,40.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Maldonado,Centros SPE 24 horas,148.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Maldonado,Centros Atención Tiempo Parcial y Atención en la Comunidad,118.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Maldonado,Total depto,266.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Montevideo,Centros SPE 24 horas,139.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Montevideo,Centros Atención Tiempo Parcial y Atención en la Comunidad,940.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Montevideo,Total depto,1079.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Paysandú,Centros SPE 24 horas,20.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Paysandú,Centros Atención Tiempo Parcial y Atención en la Comunidad,14.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Paysandú,Total depto,34.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Río Negro,Centros SPE 24 horas,22.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Río Negro,Centros Atención Tiempo Parcial y Atención en la Comunidad,46.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Río Negro,Total depto,68.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Rivera,Centros SPE 24 horas,34.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Rivera,Centros Atención Tiempo Parcial y Atención en la Comunidad,59.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Rivera,Total depto,93.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Rocha,Centros SPE 24 horas,9.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Rocha,Centros Atención Tiempo Parcial y Atención en la Comunidad,55.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Rocha,Total depto,64.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Salto,Centros SPE 24 horas,16.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Salto,Centros Atención Tiempo Parcial y Atención en la Comunidad,139.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Salto,Total depto,155.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,San José,Centros SPE 24 horas,46.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,San José,Centros Atención Tiempo Parcial y Atención en la Comunidad,130.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,San José,Total depto,176.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Soriano,Centros SPE 24 horas,5.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Soriano,Centros Atención Tiempo Parcial y Atención en la Comunidad,47.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Soriano,Total depto,52.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Tacuarembó,Centros SPE 24 horas,20.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Tacuarembó,Centros Atención Tiempo Parcial y Atención en la Comunidad,77.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Tacuarembó,Total depto,97.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Treinta y Tres,Centros SPE 24 horas,13.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Treinta y Tres,Centros Atención Tiempo Parcial y Atención en la Comunidad,65.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Treinta y Tres,Total depto,78.0,cantidad
Cuadro 4,"Cuadro 4. Cantidad de niños, niñas y adolescentes en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Total general,Total país,Total general,3250.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Artigas,Centros SPE 24 horas,15.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Artigas,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Artigas,Total depto,15.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Canelones,Centros SPE 24 horas,11.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Canelones,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Canelones,Total depto,11.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Cerro Largo,Centros SPE 24 horas,15.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Cerro Largo,Total depto,15.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Colonia,Centros SPE 24 horas,2.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Colonia,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Colonia,Total depto,2.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Durazno,Centros SPE 24 horas,6.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Durazno,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Durazno,Total depto,6.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Flores,Centros SPE 24 horas,13.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Flores,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Flores,Total depto,13.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Florida,Centros SPE 24 horas,2.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Florida,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Florida,Total depto,2.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Lavalleja,Centros SPE 24 horas,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Lavalleja,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Lavalleja,Total depto,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Maldonado,Centros SPE 24 horas,6.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Maldonado,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Maldonado,Total depto,6.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Montevideo,Centros SPE 24 horas,32.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Montevideo,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Montevideo,Total depto,32.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Paysandú,Centros SPE 24 horas,1.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Paysandú,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Paysandú,Total depto,1.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Río Negro,Centros SPE 24 horas,7.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Río Negro,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Río Negro,Total depto,7.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rivera,Centros SPE 24 horas,6.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rivera,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rivera,Total depto,6.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rocha,Centros SPE 24 horas,1.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rocha,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Rocha,Total depto,1.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Salto,Centros SPE 24 horas,4.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Salto,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Salto,Total depto,4.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,San José,Centros SPE 24 horas,11.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,San José,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,San José,Total depto,11.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Soriano,Centros SPE 24 horas,2.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Soriano,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Soriano,Total depto,2.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Tacuarembó,Centros SPE 24 horas,6.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Tacuarembó,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Tacuarembó,Total depto,6.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Treinta y Tres,Centros SPE 24 horas,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Treinta y Tres,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Treinta y Tres,Total depto,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Familia Amiga y Alternativa Familiar,Total país,Total general,140.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Artigas,Centros SPE 24 horas,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Artigas,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Artigas,Total depto,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Canelones,Centros SPE 24 horas,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Canelones,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Canelones,Total depto,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Cerro Largo,Centros SPE 24 horas,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Total país,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Cerro Largo,Total depto,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Colonia,Centros SPE 24 horas,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Colonia,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Colonia,Total depto,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Durazno,Centros SPE 24 horas,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Durazno,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Durazno,Total depto,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Flores,Centros SPE 24 horas,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Flores,Centros Atención Tiempo Parcial y Atención en la Comunidad,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Flores,Total depto,0.0,cantidad
Cuadro 5,"Cuadro 5. Cantidad de familias en Acogimiento Familiar por Departamento y tipo de centro, según propuesta de atención.",Amiga Parcial,Florida,Centros SPE 24 horas,0.0,cantidad
