indicador_codigo,indicador_nombre,dimension,anio,apertura,valor,unidad
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para la atención en salud mental|frecuencia=Sin datos,52.8,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para la atención en salud mental|frecuencia=Constante,32.9,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para la atención en salud mental|frecuencia=Esporádica,8.8,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para la atención en salud mental|frecuencia=Nula,5.6,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para la atención en salud mental|frecuencia=Sin datos,52.6,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para la atención en salud mental|frecuencia=Constante,33.2,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para la atención en salud mental|frecuencia=Esporádica,8.2,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para la atención en salud mental|frecuencia=Nula,6.7,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para la atención en salud mental|frecuencia=Sin datos,51.9,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de violencia|frecuencia=Constante,28.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de violencia|frecuencia=Esporádica,0.8,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de violencia|frecuencia=Nula,3.2,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de violencia|frecuencia=Sin datos,68.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de violencia|frecuencia=Constante,27.5,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de violencia|frecuencia=Esporádica,1.8,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de violencia|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de violencia|frecuencia=Sin datos,70.6,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de violencia|frecuencia=Constante,21.1,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de violencia|frecuencia=Esporádica,4.4,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de violencia|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de violencia|frecuencia=Sin datos,74.4,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de violencia|frecuencia=Constante,22.8,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de violencia|frecuencia=Esporádica,4.1,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de violencia|frecuencia=Nula,1.6,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de violencia|frecuencia=Sin datos,71.5,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de violencia|frecuencia=Constante,27.6,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de violencia|frecuencia=Esporádica,2.6,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de violencia|frecuencia=Nula,4.3,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de violencia|frecuencia=Sin datos,65.5,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de violencia|frecuencia=Constante,18.5,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de violencia|frecuencia=Esporádica,0.9,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de violencia|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de violencia|frecuencia=Sin datos,80.6,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de calle|frecuencia=Constante,18.2,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de calle|frecuencia=Esporádica,3.6,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de calle|frecuencia=Nula,12.7,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de calle|frecuencia=Sin datos,65.5,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de calle|frecuencia=Constante,22.4,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de calle|frecuencia=Esporádica,4.1,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de calle|frecuencia=Nula,12.2,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de calle|frecuencia=Sin datos,61.2,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de calle|frecuencia=Constante,31.9,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de calle|frecuencia=Esporádica,2.1,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de calle|frecuencia=Nula,4.3,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de calle|frecuencia=Sin datos,61.7,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de calle|frecuencia=Constante,26.5,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de calle|frecuencia=Esporádica,2.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de calle|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de calle|frecuencia=Sin datos,71.4,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de calle|frecuencia=Constante,20.8,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de calle|frecuencia=Esporádica,6.2,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de calle|frecuencia=Nula,2.1,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de calle|frecuencia=Sin datos,70.8,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de calle|frecuencia=Constante,22.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de calle|frecuencia=Esporádica,10.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de calle|frecuencia=Nula,6.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de calle|frecuencia=Sin datos,62.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Constante,13.3,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Esporádica,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2020,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Sin datos,86.7,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Constante,12.5,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Esporádica,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2021,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Sin datos,87.5,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Constante,28.6,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Esporádica,14.3,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2022,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Sin datos,57.1,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Constante,9.1,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Esporádica,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2023,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Sin datos,90.9,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Constante,25.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Esporádica,8.3,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2024,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Sin datos,66.7,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Constante,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Esporádica,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Nula,0.0,porcentaje
9.1,Porcentaje de NNA atendidos en el Sistema de Protección Especial según frecuencia del contacto con sus familias a referentes significativos,Atención y vínculos,2025,propuesta=Residencias para situaciones de consumo problemático|frecuencia=Sin datos,100.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,total,2.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,total,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,total,1.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,total,1.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,total,1.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,total,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,tramo=0 a 2 años,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,tramo=0 a 2 años,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,tramo=0 a 2 años,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,tramo=0 a 2 años,0.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,tramo=0 a 2 años,0.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,tramo=0 a 2 años,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,tramo=3 a 7 años,3.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,tramo=3 a 7 años,0.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,tramo=3 a 7 años,1.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,tramo=3 a 7 años,1.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,tramo=3 a 7 años,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,tramo=3 a 7 años,0.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,tramo=8 a 12 años,2.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,tramo=8 a 12 años,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,tramo=8 a 12 años,1.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,tramo=8 a 12 años,1.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,tramo=8 a 12 años,1.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,tramo=8 a 12 años,0.6,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,tramo=13 a 15 años,2.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,tramo=13 a 15 años,0.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,tramo=13 a 15 años,1.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,tramo=13 a 15 años,1.6,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,tramo=13 a 15 años,2.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,tramo=13 a 15 años,1.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,tramo=16 a 17 años,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,tramo=16 a 17 años,0.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,tramo=16 a 17 años,1.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,tramo=16 a 17 años,2.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,tramo=16 a 17 años,2.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,tramo=16 a 17 años,2.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,tramo=18 a 20 años,1.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,tramo=18 a 20 años,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,tramo=18 a 20 años,0.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,tramo=18 a 20 años,0.6,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,tramo=18 a 20 años,0.6,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,tramo=18 a 20 años,1.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,tramo=21 años en adelante,0.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,tramo=21 años en adelante,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,tramo=21 años en adelante,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,tramo=21 años en adelante,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,tramo=21 años en adelante,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,tramo=21 años en adelante,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,sexo=Mujeres,2.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,sexo=Mujeres,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,sexo=Mujeres,1.2,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,sexo=Mujeres,1.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,sexo=Mujeres,1.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,sexo=Mujeres,1.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,sexo=Varones,1.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,sexo=Varones,0.7,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,sexo=Varones,0.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,sexo=Varones,1.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,sexo=Varones,1.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,sexo=Varones,0.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,region=Montevideo,1.9,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,region=Montevideo,0.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,region=Montevideo,0.5,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,region=Montevideo,1.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,region=Montevideo,0.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,region=Montevideo,0.8,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,region=Canelones,0.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,region=Canelones,0.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,region=Canelones,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,region=Canelones,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,region=Canelones,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,region=Canelones,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,region=Norte,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,region=Norte,0.3,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2022,region=Norte,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2023,region=Norte,0.1,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2024,region=Norte,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2025,region=Norte,0.0,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2020,region=Litoral,0.4,porcentaje
10.1,Porcentaje de NNA que tiene Proyecto de Atención Integral (PAI),Atención y vínculos,2021,region=Litoral,0.4,porcentaje
