indicador_codigo,indicador_nombre,departamento,periodo,apertura,valor,unidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Soriano,2024-S2,total,143.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Soriano,2025-S1,total,143.0,cantidad
1,Cantidad de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento,Soriano,2025-S2,total,144.0,cantidad
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2020-S1,total,6.2,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2020-S2,total,5.2,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2021-S1,total,5.6,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2021-S2,total,5.4,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2022-S1,total,5.5,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2022-S2,total,5.0,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2023-S1,total,5.4,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2023-S2,total,6.0,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2024-S1,total,5.6,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2024-S2,total,4.8,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2025-S1,total,5.0,porcentaje
2,Porcentaje de NNA atendidos en algún proyecto del Sistema de Protección Especial del departamento respecto a la población total INAU del departamento,Soriano,2025-S2,total,5.1,porcentaje
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2020-S1,total,45.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2020-S2,total,48.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2021-S1,total,36.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2021-S2,total,27.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2022-S1,total,40.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2022-S2,total,36.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2023-S1,total,45.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2023-S2,total,51.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2024-S1,total,42.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2024-S2,total,37.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2025-S1,total,28.0,cantidad
5,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en residencia,Soriano,2025-S2,total,31.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2020-S1,total,123.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2020-S2,total,96.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2021-S1,total,117.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2021-S2,total,120.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2022-S1,total,117.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2022-S2,total,107.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2023-S1,total,109.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2023-S2,total,120.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2024-S1,total,117.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2024-S2,total,106.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2025-S1,total,115.0,cantidad
6,Cantidad de NNA en el Sistema de Protección Especial del departamento que viven en contexto familiar,Soriano,2025-S2,total,113.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2020-S1,total,9.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2020-S2,total,13.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2021-S1,total,18.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2021-S2,total,20.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2022-S1,total,29.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2022-S2,total,10.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2023-S1,total,25.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2023-S2,total,51.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2024-S1,total,26.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2024-S2,total,25.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2025-S1,total,12.0,cantidad
7,Cantidad de NNA en el departamento que ingresan por primera vez al Sistema de Protección Especial,Soriano,2025-S2,total,22.0,cantidad
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2020-S1,total,4.3,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2020-S2,total,7.1,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2021-S1,total,10.8,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2021-S2,total,11.8,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2022-S1,total,15.9,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2022-S2,total,6.0,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2023-S1,total,14.6,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2023-S2,total,25.0,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2024-S1,total,12.7,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2024-S2,total,13.4,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2025-S1,total,7.1,porcentaje
8,"Porcentaje de NNA que ingresan por primera vez al Sistema de Protección Especial en algún proyecto del departamento, respecto al total de atendidos por el Sistema en el departamento",Soriano,2025-S2,total,12.8,porcentaje
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2020-S1,total,3.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2020-S2,total,5.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2021-S1,total,6.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2021-S2,total,4.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2022-S1,total,10.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2022-S2,total,4.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2023-S1,total,7.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2023-S2,total,1.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2024-S1,total,8.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2024-S2,total,5.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2025-S1,total,12.0,cantidad
9,Cantidad de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en el departamento,Soriano,2025-S2,total,5.0,cantidad
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2020-S1,total,1.4,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2020-S2,total,2.7,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2021-S1,total,3.6,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2021-S2,total,2.4,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2022-S1,total,5.5,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2022-S2,total,2.4,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2023-S1,total,4.1,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2023-S2,total,0.5,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2024-S1,total,3.9,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2024-S2,total,2.7,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2025-S1,total,7.1,porcentaje
10,Porcentaje de NNA que ingresan con trayectoria anterior al Sistema de Protección Especial en algún proyecto del departamento respecto al total de atendidos por el Sistema en el departamento,Soriano,2025-S2,total,2.9,porcentaje
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2020-S1,total,40.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2020-S2,total,47.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2021-S1,total,22.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2021-S2,total,31.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2022-S1,total,33.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2022-S2,total,31.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2023-S1,total,24.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2023-S2,total,48.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2024-S1,total,55.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2024-S2,total,47.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2025-S1,total,26.0,cantidad
11,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento,Soriano,2025-S2,total,26.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2020-S1,total,40.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2020-S2,total,47.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2021-S1,total,22.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2021-S2,total,31.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2022-S1,total,33.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2022-S2,total,31.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2023-S1,total,24.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2023-S2,total,48.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2024-S1,total,55.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2024-S2,total,47.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2025-S1,total,26.0,cantidad
12,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en el Sistema,Soriano,2025-S2,total,26.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2020-S1,total,40.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2020-S2,total,47.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2021-S1,total,22.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2021-S2,total,31.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2022-S1,total,33.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2022-S2,total,31.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2023-S1,total,24.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2023-S2,total,48.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2024-S1,total,55.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2024-S2,total,47.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2025-S1,total,26.0,cantidad
13,Cantidad de NNA que egresan del Sistema de Protección Especial en el departamento según tiempos de permanencia en la intervención,Soriano,2025-S2,total,26.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2020-S1,total,21.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2020-S2,total,23.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2021-S1,total,16.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2021-S2,total,30.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2022-S1,total,24.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2022-S2,total,44.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2023-S1,total,17.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2023-S2,total,47.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2024-S1,total,41.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2024-S2,total,32.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2025-S1,total,30.0,cantidad
14,Cantidad de NNA que dejan de vivir en residencias en el departamento para vivir con una familia,Soriano,2025-S2,total,33.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2020-S1,total,8.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2020-S2,total,9.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2021-S1,total,7.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2021-S2,total,5.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2022-S1,total,7.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2022-S2,total,7.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2023-S1,total,6.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2023-S2,total,10.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2024-S1,total,13.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2024-S2,total,12.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2025-S1,total,7.0,cantidad
15,Cantidad de NNA con condición de adoptabilidad en el departamento,Soriano,2025-S2,total,5.0,cantidad
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2020-S1,total,3.8,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2020-S2,total,4.9,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2021-S1,total,4.2,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2021-S2,total,2.9,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2022-S1,total,3.8,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2022-S2,total,4.2,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2023-S1,total,3.5,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2023-S2,total,4.9,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2024-S1,total,6.4,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2024-S2,total,6.5,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2025-S1,total,4.2,porcentaje
16,"Porcentaje de NNA con condición de adoptabilidad en el departamento, respecto al total de NNA atendidos por el Sistema de Protección Especial en el departamento",Soriano,2025-S2,total,2.9,porcentaje
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2020-S1,total,1.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2020-S2,total,2.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2021-S1,total,1.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2021-S2,total,0.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2022-S1,total,0.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2022-S2,total,2.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2023-S1,total,1.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2023-S2,total,1.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2024-S1,total,3.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2024-S2,total,4.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2025-S1,total,0.0,cantidad
17,Cantidad de NNA con condición de adoptabilidad en el departamento que pasa a seguimiento de tenencia,Soriano,2025-S2,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2020-S1,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2020-S2,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2021-S1,total,1.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2021-S2,total,1.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2022-S1,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2022-S2,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2023-S1,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2023-S2,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2024-S1,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2024-S2,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2025-S1,total,0.0,cantidad
19,Cantidad de NNA atendidos por el Sistema de Protección Especial en el departamento que tiene Proyecto de Atención Integral (PAI),Soriano,2025-S2,total,0.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2021-S1,total,23.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2021-S2,total,24.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2022-S1,total,29.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2022-S2,total,20.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2023-S1,total,23.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2023-S2,total,23.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2024-S1,total,23.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2024-S2,total,20.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2025-S1,total,16.0,cantidad
20,"Cantidad de NN de 0 a 5 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación y cuidado",Soriano,2025-S2,total,18.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2021-S1,total,104.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2021-S2,total,105.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2022-S1,total,110.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2022-S2,total,109.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2023-S1,total,120.0,cantidad
21,"Cantidad de NNA de 6 a 17 años atendidos por el Sistema de Protección Especial en el departamento, inscriptos en centros de educación formal",Soriano,2023-S2,total,123.0,cantidad
