cuadro,titulo,fila,departamento,columna,valor,unidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,Infancia|Varones,67.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,Adolescencia|Mujeres,68.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,Adolescencia|Varones,49.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,Juventud|Mujeres,6.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,Juventud|Varones,4.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,Total|Mujeres,208.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,Total|Varones,147.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,San José,total,355.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Primera Infancia|Mujeres,12.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Primera Infancia|Varones,13.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Infancia|Mujeres,29.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Infancia|Varones,34.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Adolescencia|Mujeres,26.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Adolescencia|Varones,32.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Juventud|Mujeres,3.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Juventud|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Total|Mujeres,70.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,Total|Varones,79.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Soriano,total,149.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Primera Infancia|Mujeres,19.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Primera Infancia|Varones,21.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Infancia|Mujeres,39.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Infancia|Varones,32.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Adolescencia|Mujeres,48.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Adolescencia|Varones,32.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Juventud|Mujeres,1.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Juventud|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Total|Mujeres,107.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,Total|Varones,85.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Tacuarembó,total,192.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Primera Infancia|Mujeres,13.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Primera Infancia|Varones,12.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Infancia|Mujeres,35.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Infancia|Varones,36.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Adolescencia|Mujeres,37.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Adolescencia|Varones,38.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Juventud|Mujeres,1.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Juventud|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Total|Mujeres,86.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,Total|Varones,86.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Treinta y Tres,total,172.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Sistema de Protección Especial,Total país,total,8255.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Primera Infancia|Mujeres,1397.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Primera Infancia|Varones,1404.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Infancia|Mujeres,216.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Infancia|Varones,210.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Adolescencia|Mujeres,182.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Adolescencia|Varones,161.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Juventud|Mujeres,14.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Juventud|Varones,18.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Total|Mujeres,1809.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,Total|Varones,1793.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Artigas,total,3602.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Primera Infancia|Mujeres,5627.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Primera Infancia|Varones,5681.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Infancia|Mujeres,1219.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Infancia|Varones,1292.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Adolescencia|Mujeres,798.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Adolescencia|Varones,722.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Juventud|Mujeres,58.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Juventud|Varones,66.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Juventud y Adultez|Mujeres,1.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Total|Mujeres,7703.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,Total|Varones,7761.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Canelones,total,15464.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Primera Infancia|Mujeres,1735.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Primera Infancia|Varones,1716.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Infancia|Mujeres,556.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Infancia|Varones,574.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Adolescencia|Mujeres,423.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Adolescencia|Varones,442.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Juventud|Mujeres,16.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Juventud|Varones,14.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Total|Mujeres,2730.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,Total|Varones,2746.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Cerro Largo,total,5476.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Primera Infancia|Mujeres,1294.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Primera Infancia|Varones,1218.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Infancia|Mujeres,270.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Infancia|Varones,299.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Adolescencia|Mujeres,245.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Adolescencia|Varones,181.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Juventud|Mujeres,29.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Juventud|Varones,35.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Juventud y Adultez|Varones,2.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Total|Mujeres,1838.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,Total|Varones,1735.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Colonia,total,3573.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Primera Infancia|Mujeres,965.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Primera Infancia|Varones,1024.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Infancia|Mujeres,284.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Infancia|Varones,302.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Adolescencia|Mujeres,223.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Adolescencia|Varones,256.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Juventud|Mujeres,21.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Juventud|Varones,15.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Total|Mujeres,1493.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,Total|Varones,1597.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Durazno,total,3090.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Primera Infancia|Mujeres,457.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Primera Infancia|Varones,396.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Infancia|Mujeres,168.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Infancia|Varones,195.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Adolescencia|Mujeres,149.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Adolescencia|Varones,117.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Juventud|Mujeres,11.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Juventud|Varones,14.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Total|Mujeres,785.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,Total|Varones,722.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Flores,total,1507.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Primera Infancia|Mujeres,951.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Primera Infancia|Varones,925.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Infancia|Mujeres,300.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Infancia|Varones,340.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Adolescencia|Mujeres,212.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Adolescencia|Varones,215.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Juventud|Mujeres,12.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Juventud|Varones,22.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Total|Mujeres,1475.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,Total|Varones,1502.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Florida,total,2977.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Primera Infancia|Mujeres,554.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Primera Infancia|Varones,524.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Infancia|Mujeres,206.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Infancia|Varones,189.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Adolescencia|Mujeres,134.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Adolescencia|Varones,126.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Juventud|Mujeres,8.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Juventud|Varones,11.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Juventud y Adultez|Mujeres,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Juventud y Adultez|Varones,0.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Total|Mujeres,902.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,Total|Varones,850.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Lavalleja,total,1752.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Maldonado,Primera Infancia|Mujeres,1200.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Maldonado,Primera Infancia|Varones,1173.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Maldonado,Infancia|Mujeres,499.0,cantidad
Cuadro 4,"Cuadro 4. Vinculaciones por etapa de desarrollo y sexo, según propuesta de atención. Distribución por departamento",Total,Maldonado,Infancia|Varones,472.0,cantidad
