cuadro,titulo,fila,departamento,columna,valor,unidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en discapacidad,Total país,Contexto Familiar propio3,10.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en discapacidad,Total país,Acogimiento Familiar propio4,1.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en discapacidad,Total país,Acogimiento Familiar amigo5,2.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en discapacidad,Total país,Cuidado Residencial6,570.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en discapacidad,Total país,Con Familia Adoptiva7,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en discapacidad,Total país,total,583.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en salud mental,Total país,Familia de Origen2,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en salud mental,Total país,Contexto Familiar propio3,1.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en salud mental,Total país,Acogimiento Familiar propio4,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en salud mental,Total país,Acogimiento Familiar amigo5,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en salud mental,Total país,Cuidado Residencial6,278.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en salud mental,Total país,Con Familia Adoptiva7,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para la atención en salud mental,Total país,total,279.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de violencia,Total país,Familia de Origen2,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de violencia,Total país,Contexto Familiar propio3,114.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de violencia,Total país,Acogimiento Familiar propio4,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de violencia,Total país,Acogimiento Familiar amigo5,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de violencia,Total país,Cuidado Residencial6,120.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de violencia,Total país,Con Familia Adoptiva7,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de violencia,Total país,total,234.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de calle,Total país,Familia de Origen2,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de calle,Total país,Contexto Familiar propio3,8.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de calle,Total país,Acogimiento Familiar propio4,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de calle,Total país,Acogimiento Familiar amigo5,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de calle,Total país,Cuidado Residencial6,49.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de calle,Total país,Con Familia Adoptiva7,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de calle,Total país,total,57.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de consumo,Total país,Familia de Origen2,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de consumo,Total país,Contexto Familiar propio3,28.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de consumo,Total país,Acogimiento Familiar propio4,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de consumo,Total país,Acogimiento Familiar amigo5,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de consumo,Total país,Cuidado Residencial6,17.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de consumo,Total país,Con Familia Adoptiva7,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",En residencias para situaciones de consumo,Total país,total,45.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Sin datos de seguimiento,Total país,Familia de Origen2,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Sin datos de seguimiento,Total país,Contexto Familiar propio3,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Sin datos de seguimiento,Total país,Acogimiento Familiar propio4,141.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Sin datos de seguimiento,Total país,Acogimiento Familiar amigo5,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Sin datos de seguimiento,Total país,Cuidado Residencial6,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Sin datos de seguimiento,Total país,Con Familia Adoptiva7,0.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Sin datos de seguimiento,Total país,total,141.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Total,Total país,Familia de Origen2,332.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Total,Total país,Contexto Familiar propio3,1319.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Total,Total país,Acogimiento Familiar propio4,2871.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Total,Total país,Acogimiento Familiar amigo5,348.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Total,Total país,Cuidado Residencial6,3274.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Total,Total país,Con Familia Adoptiva7,633.0,cantidad
Cuadro 2,"Cuadro 2. Distribución de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según propuesta",Total,Total país,total,8777.0,cantidad
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento Comunitario8,Total país,Familia de Origen2,87.3,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento Comunitario8,Total país,Contexto Familiar propio3,0.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento Comunitario8,Total país,Acogimiento Familiar propio4,87.4,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento Comunitario8,Total país,Acogimiento Familiar amigo5,40.8,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento Comunitario8,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento Comunitario8,Total país,Con Familia Adoptiva7,100.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Acompañamiento Comunitario8,Total país,total,40.8,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros de Primera Infancia,Total país,Familia de Origen2,6.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros de Primera Infancia,Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros de Primera Infancia,Total país,Acogimiento Familiar propio4,6.4,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros de Primera Infancia,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros de Primera Infancia,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros de Primera Infancia,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros de Primera Infancia,Total país,total,2.3,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Club de Niños,Total país,Familia de Origen2,9.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Club de Niños,Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Club de Niños,Total país,Acogimiento Familiar propio4,13.1,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Club de Niños,Total país,Acogimiento Familiar amigo5,0.3,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Club de Niños,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Club de Niños,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Club de Niños,Total país,total,4.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros Juveniles,Total país,Familia de Origen2,3.9,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros Juveniles,Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros Juveniles,Total país,Acogimiento Familiar propio4,5.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros Juveniles,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros Juveniles,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros Juveniles,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Centros Juveniles,Total país,total,2.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializados,Total país,Familia de Origen2,3.9,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializados,Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializados,Total país,Acogimiento Familiar propio4,2.5,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializados,Total país,Acogimiento Familiar amigo5,0.3,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializados,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializados,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Especializados,Total país,total,1.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según","CED, CRL, CEPRODE",Total país,Familia de Origen2,62.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según","CED, CRL, CEPRODE",Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según","CED, CRL, CEPRODE",Total país,Acogimiento Familiar propio4,41.5,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según","CED, CRL, CEPRODE",Total país,Acogimiento Familiar amigo5,6.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según","CED, CRL, CEPRODE",Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según","CED, CRL, CEPRODE",Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según","CED, CRL, CEPRODE",Total país,total,16.2,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",ETAF,Total país,Familia de Origen2,1.5,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",ETAF,Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",ETAF,Total país,Acogimiento Familiar propio4,10.4,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",ETAF,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",ETAF,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",ETAF,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",ETAF,Total país,total,3.5,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Otros proyectos de atención comunitaria,Total país,Familia de Origen2,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Otros proyectos de atención comunitaria,Total país,Contexto Familiar propio3,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Otros proyectos de atención comunitaria,Total país,Acogimiento Familiar propio4,0.1,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Otros proyectos de atención comunitaria,Total país,Acogimiento Familiar amigo5,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Otros proyectos de atención comunitaria,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Otros proyectos de atención comunitaria,Total país,Con Familia Adoptiva7,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Otros proyectos de atención comunitaria,Total país,total,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Unidades de Acogimiento Familiar10,Total país,Familia de Origen2,0.3,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Unidades de Acogimiento Familiar10,Total país,Contexto Familiar propio3,0.7,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Unidades de Acogimiento Familiar10,Total país,Acogimiento Familiar propio4,7.8,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Unidades de Acogimiento Familiar10,Total país,Acogimiento Familiar amigo5,33.6,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Unidades de Acogimiento Familiar10,Total país,Cuidado Residencial6,0.0,porcentaje
Cuadro 3,"Cuadro 3. Distribución porcentual de niños, niñas y adolescentes vinculados a Dispositivos/ Acogimientos Familiares y Centros de Protección Especial, por lugar donde se encuentra residiendo, según",Unidades de Acogimiento Familiar10,Total país,Con Familia Adoptiva7,0.0,porcentaje
